epoch,lr,loss_total,loss_data,loss_data_cyl,loss_data_bc,loss_data_boi_c,loss_data_boi_t,loss_data_free,loss_cont,loss_mom_u,loss_mom_v,loss_mom_w,loss_phys_sum,loss_val,gnorm,elapsed_s
13,2.9999999242136255e-05,189.48248291015625,2.574892997741699,1.7535462379455566,0.1657814085483551,0.721488893032074,0.3464961647987366,0.06216619536280632,5.251678943634033,0.12242170423269272,3.8087165355682373,0.057131290435791016,9.239948473870754,0.4485379429056187,372.3589172363281,549.1990432739258
14,2.9999999242136255e-05,183.18336486816406,2.4885900020599365,1.691665768623352,0.1616009920835495,0.6944719552993774,0.34080713987350464,0.05981393903493881,5.043951988220215,0.11528860777616501,3.765194892883301,0.05755574628710747,8.981991235166788,0.4485379429056187,388.05780029296875,588.3294463157654
15,2.9999999242136255e-05,178.05694580078125,2.4181737899780273,1.644270896911621,0.15722167491912842,0.6720627546310425,0.33550959825515747,0.057941243052482605,4.897176742553711,0.10774865746498108,3.7209551334381104,0.05890633165836334,8.784786865115166,0.4485379429056187,380.00543212890625,627.6452383995056
16,2.9999999242136255e-05,173.55404663085938,2.3568050861358643,1.5988868474960327,0.1535649597644806,0.6535565257072449,0.33058738708496094,0.056552205234766006,4.731873035430908,0.10187195986509323,3.6858749389648438,0.05809883773326874,8.577718771994114,0.4485379429056187,407.8872985839844,666.8919479846954
17,2.9999999242136255e-05,169.62742614746094,2.3029544353485107,1.5599796772003174,0.14993897080421448,0.6369084715843201,0.3260124623775482,0.05554018169641495,4.607811450958252,0.09711388498544693,3.657470464706421,0.05816254764795303,8.420558348298073,0.4485379429056187,358.7300109863281,706.1539244651794
18,2.9999999242136255e-05,166.46893310546875,2.2607195377349854,1.528724193572998,0.1465301662683487,0.6243894696235657,0.3219712972640991,0.05484558269381523,4.463946342468262,0.09307761490345001,3.6033966541290283,0.05813701078295708,8.218557622283697,0.4485379429056187,418.45062255859375,745.2977983951569
19,2.9999999242136255e-05,163.7599639892578,2.223878860473633,1.5011013746261597,0.14410415291786194,0.6135538816452026,0.31859999895095825,0.05411495640873909,4.366395473480225,0.08979304134845734,3.574660301208496,0.05766133964061737,8.088510155677795,0.4485379429056187,403.807373046875,784.5918633937836
20,2.9999999242136255e-05,161.3390350341797,2.1907272338867188,1.4756585359573364,0.14185790717601776,0.6038693189620972,0.31512776017189026,0.05367894098162651,4.284899711608887,0.08763190358877182,3.5586330890655518,0.057021282613277435,7.988185986876488,0.4485379429056187,419.7384338378906,823.7735621929169
21,2.9999999242136255e-05,159.06192016601562,2.1598188877105713,1.4527184963226318,0.1397513747215271,0.5951613187789917,0.3112921714782715,0.05318334698677063,4.200288772583008,0.08547748625278473,3.531597375869751,0.05718958377838135,7.874553218483925,0.4485379429056187,364.5718994140625,862.8755292892456
22,2.9999999242136255e-05,157.19448852539062,2.1345250606536865,1.4332122802734375,0.13816140592098236,0.5878058671951294,0.3087349832057953,0.052798233926296234,4.128148078918457,0.08361145108938217,3.50929594039917,0.05666867271065712,7.777724143117666,0.4485379429056187,418.635498046875,902.0087563991547
23,2.9999999242136255e-05,155.34036254882812,2.1089980602264404,1.4128302335739136,0.13689307868480682,0.5803561806678772,0.3061881363391876,0.05247139558196068,4.077597141265869,0.08270332217216492,3.493790626525879,0.05637994781136513,7.710471037775278,0.4485379429056187,399.0877380371094,941.1551308631897
24,2.9999999242136255e-05,153.88467407226562,2.089271306991577,1.3984624147415161,0.13575248420238495,0.5746935606002808,0.3037426769733429,0.05212700739502907,4.018579483032227,0.0817527025938034,3.4795796871185303,0.05576767772436142,7.635679550468922,0.4485379429056187,411.71649169921875,980.4292550086975
25,2.9999999242136255e-05,152.37025451660156,2.068817138671875,1.3825854063034058,0.1346791833639145,0.5689260363578796,0.30132484436035156,0.05182357877492905,3.962101936340332,0.08046586811542511,3.4554708003997803,0.055031996220350266,7.553070601075888,0.4485379429056187,424.2545166015625,1019.493330001831
26,2.9999999242136255e-05,150.99972534179688,2.049807071685791,1.367627739906311,0.1340402215719223,0.5633144378662109,0.299429714679718,0.05152394622564316,3.925997257232666,0.08082506060600281,3.4518957138061523,0.05448799580335617,7.513206027448177,0.4485379429056187,393.1759338378906,1058.5668230056763
27,2.9999999242136255e-05,149.64016723632812,2.031395435333252,1.3538130521774292,0.1331341415643692,0.5581563711166382,0.2976362705230713,0.051017142832279205,3.8721675872802734,0.08010012656450272,3.4367568492889404,0.05347619205713272,7.442500755190849,0.4485379429056187,405.3897399902344,1097.6375706195831
28,2.9999999242136255e-05,148.50152587890625,2.0156090259552,1.341749668121338,0.13284020125865936,0.5537148118019104,0.29560616612434387,0.050712019205093384,3.8410346508026123,0.07970014959573746,3.4356300830841064,0.0525318905711174,7.408896774053574,0.4485379429056187,397.24468994140625,1136.8428709506989
29,2.9999999242136255e-05,147.3540802001953,2.000094175338745,1.3290213346481323,0.13240563869476318,0.5491833686828613,0.294526070356369,0.050359636545181274,3.804060459136963,0.07969839870929718,3.4120922088623047,0.05168478190898895,7.347535848617554,0.4485379429056187,411.2159118652344,1175.9831166267395
30,2.9999999242136255e-05,146.2302703857422,1.9844223260879517,1.3178025484085083,0.13190510869026184,0.5440822243690491,0.292813241481781,0.05021098256111145,3.7838363647460938,0.08015507459640503,3.4063022136688232,0.05036760866641998,7.320661261677742,0.4485379429056187,402.8370666503906,1215.1675271987915
31,2.9999999242136255e-05,145.32342529296875,1.9722591638565063,1.3077325820922852,0.13160976767539978,0.5409330129623413,0.2914813756942749,0.049902305006980896,3.74220609664917,0.07978776097297668,3.393475294113159,0.04978889599442482,7.265258047729731,0.4485379429056187,404.1427307128906,1254.2824668884277
32,2.9999999242136255e-05,144.21676635742188,1.9569571018218994,1.2963942289352417,0.13099272549152374,0.5364789366722107,0.28962069749832153,0.04964163154363632,3.7154998779296875,0.08009366691112518,3.3856546878814697,0.04852103814482689,7.229769270867109,0.4485379429056187,396.6139831542969,1293.3235251903534
33,2.9999999242136255e-05,143.20001220703125,1.9427647590637207,1.2870793342590332,0.13073395192623138,0.5318490862846375,0.2886877655982971,0.04913219064474106,3.698355197906494,0.08011772483587265,3.380575180053711,0.04743141680955887,7.206479519605637,0.4485379429056187,409.5679931640625,1332.516408920288
34,2.9999999242136255e-05,142.39053344726562,1.9320603609085083,1.2772551774978638,0.13052624464035034,0.5289664268493652,0.28754672408103943,0.04905778542160988,3.6594436168670654,0.08012712746858597,3.3602917194366455,0.04644261673092842,7.146305080503225,0.4485379429056187,404.6988525390625,1371.5618546009064
35,2.9999999242136255e-05,141.5282745361328,1.9198580980300903,1.2685739994049072,0.13012781739234924,0.525210440158844,0.2862289547920227,0.04882068932056427,3.6504039764404297,0.0806526392698288,3.3618156909942627,0.04540661722421646,7.138278923928738,0.4485379429056187,391.8955383300781,1410.6920447349548
36,2.9999999242136255e-05,140.65748596191406,1.9081127643585205,1.259721040725708,0.1300249695777893,0.5215657949447632,0.2852570116519928,0.04854469746351242,3.6165931224823,0.08155189454555511,3.3471410274505615,0.044286590069532394,7.089572634547949,0.4485379429056187,405.7991027832031,1449.7824642658234
37,2.9999999242136255e-05,139.9662322998047,1.8985556364059448,1.251015067100525,0.12982434034347534,0.5189136266708374,0.2842978835105896,0.048489321023225784,3.599245071411133,0.08117998391389847,3.3431546688079834,0.04372847080230713,7.067308194935322,0.4485379429056187,402.2130126953125,1488.8493847846985
38,2.9999999242136255e-05,139.10365295410156,1.8866758346557617,1.2436681985855103,0.12948331236839294,0.5152617692947388,0.28277063369750977,0.048145536333322525,3.5768935680389404,0.08251973986625671,3.3342397212982178,0.04269422963261604,7.036347258836031,0.4485379429056187,393.7813720703125,1528.1431279182434
39,2.9999999242136255e-05,138.3839874267578,1.8769999742507935,1.2354995012283325,0.12927855551242828,0.5124664306640625,0.2820950746536255,0.04793882742524147,3.550044536590576,0.08281686156988144,3.3186581134796143,0.042483605444431305,6.994003117084503,0.4485379429056187,403.17401123046875,1567.2158033847809
40,2.9999999242136255e-05,137.69117736816406,1.8675287961959839,1.227759599685669,0.12909044325351715,0.5098071098327637,0.2810022830963135,0.047796908766031265,3.5307207107543945,0.08373095840215683,3.3081929683685303,0.041539210826158524,6.96418384835124,0.4485379429056187,408.0509033203125,1606.489871263504
41,2.9999999242136255e-05,136.96945190429688,1.8573241233825684,1.2205766439437866,0.12868031859397888,0.5066366791725159,0.2802451252937317,0.047498539090156555,3.5239861011505127,0.08385885506868362,3.308276891708374,0.040664106607437134,6.9567859545350075,0.4485379429056187,394.4042053222656,1645.5818407535553
42,2.9999999242136255e-05,136.2454376220703,1.8475654125213623,1.2129886150360107,0.12835069000720978,0.5034040212631226,0.2795669138431549,0.0474076122045517,3.4979748725891113,0.08420179039239883,3.2934093475341797,0.040278010070323944,6.915864020586014,0.4485379429056187,402.029541015625,1684.9103832244873
43,2.9999999242136255e-05,135.56503295898438,1.8382776975631714,1.2064234018325806,0.1280525177717209,0.5008599758148193,0.2779703736305237,0.04725993797183037,3.4779388904571533,0.08545926213264465,3.2826950550079346,0.039488907903432846,6.885582115501165,0.4485379429056187,404.84796142578125,1723.9631876945496
44,2.9999999242136255e-05,134.90341186523438,1.8291265964508057,1.1993746757507324,0.1278223842382431,0.4979182183742523,0.27745869755744934,0.04706406965851784,3.4652299880981445,0.08522441238164902,3.2749757766723633,0.039111167192459106,6.864541344344616,0.4485379429056187,414.2671813964844,1763.219910144806
45,2.9999999242136255e-05,134.306884765625,1.8207510709762573,1.193692684173584,0.12780161201953888,0.4953192472457886,0.2763140797615051,0.04690363258123398,3.4547934532165527,0.08542739599943161,3.275181293487549,0.038914620876312256,6.854316763579845,0.4485379429056187,405.9859619140625,1802.3202135562897
46,2.9999999242136255e-05,133.80784606933594,1.8140240907669067,1.187048316001892,0.12745791673660278,0.4936305582523346,0.2756507396697998,0.04689149931073189,3.440925359725952,0.08698996901512146,3.259678840637207,0.03859863802790642,6.826192807406187,0.4485379429056187,398.6116943359375,1841.6840660572052
47,2.9999999242136255e-05,133.20553588867188,1.805570125579834,1.1810952425003052,0.12718099355697632,0.4912819266319275,0.2746250033378601,0.046628206968307495,3.4282872676849365,0.08740384131669998,3.261676073074341,0.03818624094128609,6.815553423017263,0.4485379429056187,393.08074951171875,1880.7127165794373
48,2.9999999242136255e-05,132.66172790527344,1.7982951402664185,1.1754984855651855,0.12697982788085938,0.4889220893383026,0.2741250991821289,0.04651603102684021,3.4092819690704346,0.08758717775344849,3.2464592456817627,0.03771067038178444,6.78103906288743,0.4485379429056187,412.2395324707031,1919.8174359798431
49,2.9999999242136255e-05,132.1365203857422,1.79099440574646,1.168921947479248,0.1268581748008728,0.4874885678291321,0.2733076214790344,0.0461878776550293,3.396578311920166,0.08904968947172165,3.243685722351074,0.03764113038778305,6.766954854130745,0.4485379429056187,393.0882873535156,1958.9377195835114
50,2.9999999242136255e-05,131.52574157714844,1.782536268234253,1.1634318828582764,0.12665480375289917,0.4841868281364441,0.2725659906864166,0.046215638518333435,3.3846676349639893,0.08936350792646408,3.2366020679473877,0.03756070137023926,6.74819391220808,0.09909157986111111,403.83245849609375,1998.81671667099
51,2.9999999242136255e-05,131.0242156982422,1.7756052017211914,1.157321810722351,0.12625449895858765,0.48256397247314453,0.2716957926750183,0.0460917204618454,3.376833915710449,0.0901268795132637,3.227780818939209,0.03713052347302437,6.731872137635946,0.09909157986111111,399.63897705078125,2037.9697804450989
52,2.9999999242136255e-05,130.54449462890625,1.7688997983932495,1.1517179012298584,0.12628211081027985,0.4806478023529053,0.2710869610309601,0.04594692587852478,3.3666069507598877,0.09108845889568329,3.2269818782806396,0.03682464733719826,6.721501935273409,0.09909157986111111,372.7754211425781,2077.0528814792633
53,2.9999999242136255e-05,130.11273193359375,1.7633202075958252,1.1467669010162354,0.12602119147777557,0.47909966111183167,0.2703160047531128,0.04598680138587952,3.3418161869049072,0.09232433140277863,3.2092854976654053,0.03689311444759369,6.680319130420685,0.09909157986111111,404.4725646972656,2116.097567796707
54,2.9999999242136255e-05,129.56288146972656,1.7557164430618286,1.1402570009231567,0.12573011219501495,0.47694462537765503,0.2697223722934723,0.04586126655340195,3.3346526622772217,0.09267117828130722,3.1984429359436035,0.036939773708581924,6.662706550210714,0.09909157986111111,400.2512512207031,2155.4329829216003
55,2.9999999242136255e-05,129.15525817871094,1.750093936920166,1.1358340978622437,0.1255977302789688,0.47557517886161804,0.2689698338508606,0.0456819161772728,3.3247416019439697,0.09327904880046844,3.1940419673919678,0.03659164533019066,6.648654263466597,0.09909157986111111,414.8536071777344,2194.8547451496124
56,2.9999999242136255e-05,128.6247100830078,1.7427257299423218,1.1308695077896118,0.12559548020362854,0.4731396436691284,0.2682439982891083,0.04551318287849426,3.313466787338257,0.09359925240278244,3.190150260925293,0.03671599552035332,6.633932296186686,0.09909157986111111,400.6339111328125,2234.0417354106903
57,2.9999999242136255e-05,128.15040588378906,1.7362933158874512,1.125971794128418,0.12513498961925507,0.4714031219482422,0.26748186349868774,0.04538453742861748,3.2975265979766846,0.09475981444120407,3.1810524463653564,0.03656643629074097,6.609905295073986,0.09909157986111111,399.2145690917969,2273.1669573783875
58,2.9999999242136255e-05,127.6191635131836,1.7288280725479126,1.119664192199707,0.1250838339328766,0.46917724609375,0.26704615354537964,0.04521408677101135,3.2930006980895996,0.09509691596031189,3.1768321990966797,0.036246929317712784,6.601176742464304,0.09909157986111111,396.852294921875,2312.204673051834
59,2.9999999242136255e-05,127.21195983886719,1.7233061790466309,1.115065574645996,0.12488614022731781,0.4677765369415283,0.26628267765045166,0.04512752592563629,3.2829113006591797,0.09611266851425171,3.1649222373962402,0.03662103787064552,6.580567244440317,0.09909157986111111,404.0733947753906,2351.4828703403473
60,2.9999999242136255e-05,126.69619750976562,1.7162542343139648,1.1098837852478027,0.12448686361312866,0.4656986892223358,0.26523932814598083,0.04509386420249939,3.270127773284912,0.09737974405288696,3.1544339656829834,0.03646623715758324,6.558407720178366,0.09909157986111111,410.1706237792969,2390.5866730213165
61,2.9999999242136255e-05,126.36712646484375,1.7116761207580566,1.106774091720581,0.12456563115119934,0.4641491770744324,0.26492196321487427,0.04495343193411827,3.262695550918579,0.09797989577054977,3.1527161598205566,0.036443956196308136,6.549835562705994,0.09909157986111111,371.3210144042969,2429.696182012558
62,2.9999999242136255e-05,125.9422378540039,1.7058215141296387,1.1006962060928345,0.12423259764909744,0.46295979619026184,0.26449811458587646,0.044806379824876785,3.2547197341918945,0.09839837998151779,3.1452300548553467,0.036413468420505524,6.5347616374492645,0.09909157986111111,353.5855407714844,2468.7957684993744
63,2.9999999242136255e-05,125.41716766357422,1.6987532377243042,1.0966492891311646,0.12410852313041687,0.4604566991329193,0.26370975375175476,0.04465986415743828,3.2371203899383545,0.09892909973859787,3.131917715072632,0.03645111620426178,6.504418320953846,0.09909157986111111,385.153564453125,2507.9769299030304
64,2.9999999242136255e-05,125.05975341796875,1.6936578750610352,1.0915993452072144,0.12402551621198654,0.4592010974884033,0.26344287395477295,0.04453364387154579,3.2345545291900635,0.09927862137556076,3.133236885070801,0.03662509843707085,6.503695134073496,0.09909157986111111,378.6314697265625,2547.0625162124634
65,2.9999999242136255e-05,124.5029067993164,1.6860053539276123,1.0865272283554077,0.12345791608095169,0.4567732512950897,0.2625817358493805,0.0444239005446434,3.223606586456299,0.10134322196245193,3.1209936141967773,0.03659725561738014,6.482540678232908,0.09909157986111111,369.3988952636719,2586.2172195911407
66,2.9999999242136255e-05,124.24560546875,1.6824778318405151,1.0824899673461914,0.12341057509183884,0.45583516359329224,0.26221951842308044,0.04451841861009598,3.2201180458068848,0.10108332335948944,3.114123821258545,0.03683452680706978,6.472159717231989,0.09909157986111111,383.630615234375,2625.3392028808594
67,2.9999999242136255e-05,123.63935852050781,1.6745915412902832,1.0778536796569824,0.12321074306964874,0.4534778892993927,0.26134228706359863,0.04416679963469505,3.191174268722534,0.10128650814294815,3.0890586376190186,0.03642897680401802,6.417948391288519,0.09909157986111111,396.06207275390625,2664.4685130119324
68,2.9999999242136255e-05,123.36560821533203,1.6704984903335571,1.073236107826233,0.12312757223844528,0.4525393545627594,0.26097267866134644,0.04417819529771805,3.1994385719299316,0.10278020799160004,3.091686487197876,0.03683093935251236,6.43073620647192,0.09909157986111111,397.34820556640625,2703.6785473823547
69,2.9999999242136255e-05,122.95340728759766,1.6648757457733154,1.0691365003585815,0.12277580052614212,0.4509223997592926,0.2602394223213196,0.04409895837306976,3.185628652572632,0.1035139262676239,3.086393117904663,0.03654993698000908,6.412085633724928,0.09909157986111111,392.68133544921875,2742.800557374954
70,2.9999999242136255e-05,122.58210754394531,1.6597907543182373,1.0649470090866089,0.12264303117990494,0.4497162103652954,0.25977152585983276,0.04388339817523956,3.177450180053711,0.10382495820522308,3.078822612762451,0.03662465885281563,6.396722409874201,0.09909157986111111,384.82098388671875,2781.8703751564026
71,2.9999999242136255e-05,122.1835708618164,1.6542772054672241,1.061064600944519,0.12226831167936325,0.447681725025177,0.2594326138496399,0.043885402381420135,3.1751527786254883,0.10408337414264679,3.067992925643921,0.0369255393743515,6.3841546177864075,0.09909157986111111,422.1011962890625,2821.1691262722015
72,2.9999999242136255e-05,121.7204360961914,1.647733449935913,1.0563325881958008,0.12216230481863022,0.44561317563056946,0.25891169905662537,0.04371807724237442,3.1686923503875732,0.1046609953045845,3.069080114364624,0.036673419177532196,6.379106879234314,0.09909157986111111,371.35186767578125,2860.2668001651764
73,2.9999999242136255e-05,121.36512756347656,1.6433812379837036,1.0521519184112549,0.12187886983156204,0.4444034695625305,0.2587221562862396,0.043679215013980865,3.1454427242279053,0.10450237989425659,3.042078971862793,0.03647413104772568,6.3284982070326805,0.09909157986111111,412.6823425292969,2899.3774161338806
74,2.9999999242136255e-05,120.87043762207031,1.6363232135772705,1.046892523765564,0.12176375091075897,0.44234994053840637,0.2578849196434021,0.04352843761444092,3.143569231033325,0.10496121644973755,3.0425286293029785,0.03676367923617363,6.327822756022215,0.09909157986111111,359.3240966796875,2938.4607343673706
75,2.9999999242136255e-05,120.59808349609375,1.632664442062378,1.043594241142273,0.12136109173297882,0.4414614140987396,0.2574620544910431,0.043510742485523224,3.135596990585327,0.10643836855888367,3.033029079437256,0.03650982305407524,6.311574261635542,0.09909157986111111,384.0927734375,2977.5266139507294
76,2.9999999242136255e-05,120.03108215332031,1.624966025352478,1.0381979942321777,0.1211443841457367,0.4389785826206207,0.2571582496166229,0.043222956359386444,3.122145414352417,0.10631446540355682,3.0179641246795654,0.03703620284795761,6.283460207283497,0.09909157986111111,403.6658630371094,3016.88925409317
77,2.9999999242136255e-05,119.65636444091797,1.6197009086608887,1.034011721611023,0.12122369557619095,0.43739086389541626,0.25641658902168274,0.04319348186254501,3.1178090572357178,0.10759373754262924,3.0155553817749023,0.03631265461444855,6.277270831167698,0.09909157986111111,377.46075439453125,3056.1105439662933
78,2.9999999242136255e-05,119.50067138671875,1.6178832054138184,1.0318506956100464,0.120785191655159,0.4369964897632599,0.2562292516231537,0.043280526995658875,3.106224775314331,0.1085178554058075,2.997519016265869,0.03657088428735733,6.248832531273365,0.09909157986111111,391.09454345703125,3095.206430912018
79,2.9999999242136255e-05,119.01744842529297,1.6110632419586182,1.026581048965454,0.12085573375225067,0.4352279007434845,0.2555062770843506,0.042998820543289185,3.1014328002929688,0.10890635848045349,2.9961915016174316,0.03648919239640236,6.243019852787256,0.09909157986111111,372.49530029296875,3134.4351954460144
80,2.9999999242136255e-05,118.46553039550781,1.6036075353622437,1.0218448638916016,0.12045349925756454,0.4325307011604309,0.25506776571273804,0.042864713817834854,3.0870325565338135,0.10916850715875626,2.980051040649414,0.03676868975162506,6.213020794093609,0.09909157986111111,391.923583984375,3173.589229106903
81,2.9999999242136255e-05,118.00426483154297,1.597220778465271,1.0173743963241577,0.1203218400478363,0.4307247996330261,0.25434941053390503,0.042645134031772614,3.081449031829834,0.10882984846830368,2.9722108840942383,0.036369431763887405,6.198859196156263,0.09909157986111111,376.081787109375,3212.911093711853
82,2.9999999242136255e-05,117.88123321533203,1.59590744972229,1.0148553848266602,0.11997506767511368,0.4308324456214905,0.254088431596756,0.04271837696433067,3.065505266189575,0.1103198453783989,2.955024003982544,0.03684849664568901,6.167697612196207,0.09909157986111111,412.572509765625,3251.9656620025635
83,2.9999999242136255e-05,117.057373046875,1.5842041969299316,1.008610486984253,0.11961932480335236,0.4268224835395813,0.25302475690841675,0.04227688908576965,3.0621678829193115,0.1090695783495903,2.9550464153289795,0.03677436709403992,6.163058243691921,0.09909157986111111,367.2167053222656,3291.0665123462677
84,2.9999999242136255e-05,116.9510726928711,1.5830280780792236,1.005342960357666,0.1198015958070755,0.4266431927680969,0.252994179725647,0.04249885678291321,3.0545217990875244,0.11150771379470825,2.9361495971679688,0.03694310411810875,6.13912221416831,0.09909157986111111,368.905517578125,3330.2111802101135
85,2.9999999242136255e-05,116.59294128417969,1.5780229568481445,1.0012630224227905,0.11952196806669235,0.4252108037471771,0.2526075839996338,0.042402271181344986,3.0505173206329346,0.11077111959457397,2.933239459991455,0.036778442561626434,6.13130634278059,0.09909157986111111,411.9365234375,3369.329759836197
86,2.9999999242136255e-05,115.9819564819336,1.5698786973953247,0.9956457018852234,0.11903342604637146,0.4228481948375702,0.2518533170223236,0.0421377532184124,3.0305047035217285,0.11133193224668503,2.911924362182617,0.036697134375572205,6.090458132326603,0.09909157986111111,367.4602355957031,3408.4140322208405
87,2.9999999242136255e-05,115.64867401123047,1.5653090476989746,0.9926174879074097,0.11880557239055634,0.4214646518230438,0.2512081563472748,0.04206402599811554,3.0263986587524414,0.11236366629600525,2.901735782623291,0.036561835557222366,6.07705994322896,0.09909157986111111,390.9051818847656,3447.499698638916
88,2.9999999242136255e-05,115.19332122802734,1.5593472719192505,0.988054096698761,0.1185220405459404,0.4198645353317261,0.25067952275276184,0.04186095669865608,3.0087945461273193,0.11197271943092346,2.8815767765045166,0.03668398782610893,6.039028029888868,0.09909157986111111,366.1744384765625,3486.591479063034
89,2.9999999242136255e-05,114.70002746582031,1.5524983406066895,0.9829322695732117,0.1183067038655281,0.4173131287097931,0.25025245547294617,0.0418856143951416,3.0030477046966553,0.11263762414455414,2.872986078262329,0.03646441549062729,6.025135822594166,0.09909157986111111,347.7157287597656,3525.7516040802
90,2.9999999242136255e-05,114.51819610595703,1.550377368927002,0.9801479578018188,0.11810582131147385,0.4172819256782532,0.2499212622642517,0.04180208593606949,2.9900383949279785,0.11332712322473526,2.851516008377075,0.03691980242729187,5.991801328957081,0.09909157986111111,385.6023864746094,3565.0223224163055
91,2.9999999242136255e-05,113.83857727050781,1.5412334203720093,0.9739390015602112,0.11775476485490799,0.41449639201164246,0.24895325303077698,0.04156285151839256,2.968344211578369,0.11409653723239899,2.833083391189575,0.03670889139175415,5.9522330313920975,0.09909157986111111,390.70758056640625,3604.110988378525
92,2.9999999242136255e-05,113.40819549560547,1.535152554512024,0.9704375267028809,0.1175430566072464,0.4127245843410492,0.24821831285953522,0.04128578305244446,2.9672579765319824,0.11366245895624161,2.8297183513641357,0.03687366843223572,5.9475124552845955,0.09909157986111111,373.51214599609375,3643.335741043091
93,2.9999999242136255e-05,113.2023696899414,1.5324370861053467,0.9673639535903931,0.11751388758420944,0.4118163287639618,0.24839331209659576,0.04129354655742645,2.962406635284424,0.11402587592601776,2.818471908569336,0.036865878850221634,5.931770298629999,0.09909157986111111,391.0310974121094,3682.4012548923492
94,2.9999999242136255e-05,112.5969009399414,1.5242611169815063,0.9614356756210327,0.11719612777233124,0.40927791595458984,0.24734748899936676,0.041227005422115326,2.94877290725708,0.115037702023983,2.797792673110962,0.037019193172454834,5.89862247556448,0.09909157986111111,375.50445556640625,3721.7176728248596
95,2.9999999242136255e-05,112.2050552368164,1.5191131830215454,0.9579927921295166,0.11665873229503632,0.4079684317111969,0.24660874903202057,0.041075464338064194,2.932558536529541,0.11466413736343384,2.782975673675537,0.03693230077624321,5.867130648344755,0.09909157986111111,369.5359802246094,3760.791923046112
